%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
12.0, -1000.2629161194463, -980.0345873873935, -2936.1698551380464, 1120.4705978000877, 3525.1383215353876, 3870.7633460478005, 888.4594903540004, -3864.035470966753, -0.23, -0.08600000000000001, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050798358E9, 0.0, 2023-11-21 10:04:10.798
13.0, -1010.4329598466111, -973.4631745175332, -2932.3924103250993, 1117.4978157875319, 3518.544556921072, 3866.8741425125772, 885.9337432305507, -3865.644796567535, -0.23, -0.08600000000000001, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050801346E9, 0.0, 2023-11-21 10:04:10.801
14.0, -1024.3580966422674, -997.3571893402565, -2947.7704105103508, 1110.1664436061913, 3506.832242826491, 3854.357165617605, 873.5285250578553, -3877.2453519398396, -0.23, -0.08600000000000001, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050804333E9, 0.0, 2023-11-21 10:04:10.804
15.0, -1038.5067508824768, -1014.791550015396, -2969.3845473986325, 1096.911859144194, 3496.6174956104155, 3843.583624790147, 868.0076441773945, -3888.9576660344205, -0.23, -0.08600000000000001, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70057905080841E9, 0.0, 2023-11-21 10:04:10.808
16.0, -1038.7079165825744, -994.5632212833431, -2971.597370099708, 1092.7320829310518, 3495.8575362989354, 3843.3377556011387, 864.2078476199923, -3896.7360731048675, -0.23, -0.08600000000000001, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050811414E9, 0.0, 2023-11-21 10:04:10.811
17.0, -1003.213346387547, -987.3212560798236, -2961.2038089279904, 1101.4716150130766, 3502.7865770800804, 3854.0665929396864, 870.3545773452017, -3884.4426136544485, -0.23, -0.08600000000000001, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050814427E9, 0.0, 2023-11-21 10:04:10.814
18.0, -1007.370770856234, -1014.1209976817368, -2963.1260589511467, 1105.7631499484958, 3507.6816091157925, 3860.2803778982616, 871.0027779344056, -3885.649607855035, -0.26, -0.164, 0.906, 192.0, 247.0, 224.0, 250.0, 224.0, 28.0, 80.0, 0.0, 0.0, 0.0, 1.700579050818401E9, 0.0, 2023-11-21 10:04:10.818
19.0, -1015.2385849045021, -1004.6885615215972, -2956.1076111921802, 1110.0993883728252, 3512.017847540122, 3862.426145365971, 878.9599989604949, -3869.5116483583033, -0.26, -0.164, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050821405E9, 0.0, 2023-11-21 10:04:10.821
20.0, -1013.2492796479797, -989.8022997143627, -2950.989061711915, 1109.272373827979, 3509.0003620386556, 3860.235674409351, 878.5576675602994, -3875.680729827968, -0.26, -0.164, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050825399E9, 0.0, 2023-11-21 10:04:10.825
21.0, -1026.1685879431473, -1004.6215062882312, -2958.409840871077, 1103.8632516697946, 3507.9498300492564, 3860.6603575540016, 876.3224931147687, -3881.581590364169, -0.26, -0.164, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050829389E9, 0.0, 2023-11-21 10:04:10.829
22.0, -1010.4553115910663, -991.7469014819744, -2959.460372860476, 1103.3491615473226, 3512.5989928959602, 3866.3153489011943, 881.3069321283022, -3874.7643083053003, -0.26, -0.164, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050833391E9, 0.0, 2023-11-21 10:04:10.833
23.0, -1024.469855364544, -1016.4232273606334, -2961.5167333503646, 1107.2607168270013, 3517.963411565234, 3870.942160003443, 886.1125571861932, -3872.5738373486806, -0.26, -0.164, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050837401E9, 0.0, 2023-11-21 10:04:10.837
24.0, -1023.0616954638596, -1005.9626109555496, -2947.3904308546107, 1111.529900017965, 3514.8565190859463, 3866.784735534756, 880.5693245612771, -3880.106375230119, -0.26, -0.164, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050841398E9, 0.0, 2023-11-21 10:04:10.841
25.0, -1015.7973785158848, -980.436918787589, -2946.3622506096663, 1106.4560540266102, 3506.6534288708485, 3859.0510319532195, 873.2379523799364, -3890.00819802382, -0.26, -0.164, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050845444E9, 0.0, 2023-11-21 10:04:10.845
26.0, -1019.7536372844742, -982.6497414886644, -2943.769448252851, 1108.3783040497667, 3504.0382747695776, 3855.5418080737363, 864.6995859980091, -3901.9216778184987, -0.26, -0.164, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050848423E9, 0.0, 2023-11-21 10:04:10.848
27.0, -1007.1249016672257, -991.8139567153403, -2936.929814449527, 1118.5483477769315, 3514.387132452385, 3865.711851800901, 872.0980134127157, -3890.432881168471, -0.26, -0.164, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050852444E9, 0.0, 2023-11-21 10:04:10.852
28.0, -1020.8488727627841, -1017.9207942391389, -2967.7752217978505, 1099.4376062676438, 3501.378417179396, 3861.330909887661, 876.5907140482324, -3875.43486063896, -0.28200000000000003, -0.202, 0.91, 192.0, 247.0, 48.0, 249.0, 176.0, 28.0, 112.0, 0.0, 0.0, 0.0, 1.700579050856427E9, 0.0, 2023-11-21 10:04:10.856
29.0, -1021.0947419517926, -1010.4329598466111, -2969.563361354275, 1098.8341091673506, 3503.0771497579995, 3866.047127967731, 881.1728216615703, -3873.266741426795, -0.28200000000000003, -0.202, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050861419E9, 0.0, 2023-11-21 10:04:10.861
30.0, -1022.949936741583, -1009.1589104126585, -2965.0036054853927, 1099.7505306900182, 3504.865289314424, 3869.4445931249375, 882.0445396953273, -3871.4786018703703, -0.28200000000000003, -0.202, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050865523E9, 0.0, 2023-11-21 10:04:10.865
31.0, -1043.9158730406612, -1024.2016344310803, -2964.623625829652, 1099.1917370786355, 3499.634981111882, 3864.706023300412, 873.9979116914168, -3878.9217327739875, -0.28200000000000003, -0.202, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050869477E9, 0.0, 2023-11-21 10:04:10.869
32.0, -1051.694280111108, -1022.6370123192087, -2956.2864251478227, 1103.0138853804929, 3497.8244898110024, 3858.872217997577, 863.537295286333, -3890.72345384639, -0.28200000000000003, -0.202, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050872486E9, 0.0, 2023-11-21 10:04:10.872
33.0, -1010.4776633355217, -995.5243462949213, -2945.8034569982838, 1110.725237217574, 3504.7758823366025, 3868.103488457619, 875.0484436808161, -3873.3785001490714, -0.28200000000000003, -0.202, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050876467E9, 0.0, 2023-11-21 10:04:10.876
34.0, -1000.3299713528123, -991.9927706709827, -2952.307814634778, 1106.2548883265124, 3502.2948387020638, 3869.1316687025633, 875.0931471697268, -3868.2152471798954, -0.28200000000000003, -0.202, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050880479E9, 0.0, 2023-11-21 10:04:10.880
35.0, -1002.5204423094324, -993.691503249586, -2955.7723350253505, 1097.0906730998365, 3491.0742629854994, 3857.9334447304545, 867.0912226547268, -3875.747785061334, -0.28200000000000003, -0.202, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050884487E9, 0.0, 2023-11-21 10:04:10.884
36.0, -1003.7944917433849, -986.9859799129939, -2947.9045209770825, 1108.490062772043, 3502.607763124438, 3868.4164128799935, 873.2379523799364, -3873.0432239822417, -0.28200000000000003, -0.202, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050888498E9, 0.0, 2023-11-21 10:04:10.888
37.0, -1022.1452739411919, -1001.6487242756754, -2950.1396954226134, 1109.7417604615403, 3503.278315458097, 3865.980072734365, 870.5110395563888, -3878.2064769514177, -0.28200000000000003, -0.202, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050893518E9, 0.0, 2023-11-21 10:04:10.893
38.0, -1039.400820660689, -1028.180244944125, -2963.997776984904, 1099.88464115675, 3495.7234258322032, 3859.6321773090576, 866.7782982323525, -3884.8225933101885, -0.29, -0.214, 0.906, 192.0, 246.0, 240.0, 249.0, 80.0, 28.0, 80.0, 0.0, 0.0, 0.0, 1.700579050897542E9, 0.0, 2023-11-21 10:04:10.897
39.0, -1026.0344774764153, -1020.1336169402143, -2964.1989426850014, 1099.7728824344733, 3501.937210790779, 3866.672976812479, 874.7578710028972, -3880.061671741208, -0.29, -0.214, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050900542E9, 0.0, 2023-11-21 10:04:10.900
40.0, -1014.4786255930217, -993.9597241830497, -2948.7762390108396, 1102.589202235842, 3501.5348793905832, 3864.683671555957, 869.2369901224364, -3884.53202063227, -0.29, -0.214, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050904526E9, 0.0, 2023-11-21 10:04:10.904
41.0, -1018.0325529614155, -999.949991697072, -2952.82190475725, 1109.495891272532, 3506.8769463154017, 3871.7691745482894, 876.925990215062, -3877.9606077624094, -0.29, -0.214, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050908546E9, 0.0, 2023-11-21 10:04:10.908
42.0, -1020.401837873678, -1013.3610383702563, -2966.1658961970684, 1105.494929015032, 3504.3288474474966, 3868.617578580091, 876.1883826480368, -3883.3697299205937, -0.29, -0.214, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050912542E9, 0.0, 2023-11-21 10:04:10.912
43.0, -1007.951916212072, -986.5612967683431, -2949.4467913444987, 1110.434664539655, 3502.8759840579014, 3867.4105843795046, 875.9201617145732, -3883.5038403873255, -0.29, -0.214, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050916544E9, 0.0, 2023-11-21 10:04:10.916
44.0, -1008.8683377347396, -985.6448752456755, -2947.8374657437166, 1106.9254406601717, 3501.6913416017705, 3864.1919331779404, 876.5460105593218, -3881.7380525753565, -0.29, -0.214, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050921542E9, 0.0, 2023-11-21 10:04:10.921
45.0, -1051.3813556887337, -1037.947957271094, -2968.3563671536886, 1097.8729841557722, 3493.488251386673, 3859.2745493977727, 869.1028796557046, -3890.9246195464875, -0.29, -0.214, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050925568E9, 0.0, 2023-11-21 10:04:10.925
46.0, -1067.2063907630911, -1062.8478005943061, -2973.720785822962, 1099.661123712197, 3494.9858182651783, 3860.5709505761806, 863.8725714531627, -3897.496032416348, -0.29, -0.214, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050928567E9, 0.0, 2023-11-21 10:04:10.928
47.0, -1049.6826231101302, -1033.6340705912198, -2966.1211927081577, 1102.8127196803953, 3500.417292167818, 3862.71671804389, 863.6267022641542, -3892.645703869546, -0.29, -0.214, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050932578E9, 0.0, 2023-11-21 10:04:10.932
48.0, -1006.8566807337619, -1001.2463928754798, -2962.6790240620408, 1100.7116557015963, 3500.1937747232646, 3862.5602558327028, 863.5149435418778, -3887.0577677557194, -0.3, -0.224, 0.91, 192.0, 246.0, 160.0, 249.0, 0.0, 28.0, 112.0, 0.0, 0.0, 0.0, 1.700579050936594E9, 0.0, 2023-11-21 10:04:10.936
49.0, -1004.2191748880357, -999.4359015746, -2947.278672132334, 1111.4181412956884, 3506.765187593125, 3871.4115466370044, 872.0309581793498, -3874.227866438373, -0.3, -0.224, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050940592E9, 0.0, 2023-11-21 10:04:10.940
50.0, -1029.7448670559963, -1001.9392969535944, -2931.3418783357, 1119.688286744152, 3507.5922021379715, 3872.5738373486806, 871.3604058456905, -3882.274494442284, -0.3, -0.224, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050944614E9, 0.0, 2023-11-21 10:04:10.944
51.0, -1022.9052332526724, -991.0092939149492, -2936.7062970049737, 1109.630001739264, 3496.997475266156, 3865.4883343563483, 863.9619784309839, -3887.258933455817, -0.3, -0.224, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050950626E9, 0.0, 2023-11-21 10:04:10.950
52.0, -1018.9936779729936, -1023.9110617531612, -2971.4185561440654, 1098.9011644007164, 3497.958600277734, 3868.952854746921, 875.2049058920034, -3877.8935525290435, -0.3, -0.224, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050954641E9, 0.0, 2023-11-21 10:04:10.954
53.0, -1026.883843765717, -1039.1325997272254, -2974.950131768004, 1102.3880365357443, 3501.356065434941, 3869.042261724742, 876.7471762594196, -3878.1617734625074, -0.3, -0.224, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050958639E9, 0.0, 2023-11-21 10:04:10.958
54.0, -1020.6030035737758, -1012.2658028919462, -2954.408878613577, 1108.333600560856, 3503.211260224731, 3869.0646134691974, 874.5120018138888, -3877.6029798511245, -0.3, -0.224, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050961652E9, 0.0, 2023-11-21 10:04:10.961
55.0, -1015.7973785158848, -1007.6166400452424, -2954.63239605813, 1106.232536582057, 3501.9148590463233, 3870.562180347703, 878.7141297714866, -3867.1200117015856, -0.3, -0.224, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050964656E9, 0.0, 2023-11-21 10:04:10.964
56.0, -987.3436078242789, -979.3863867981896, -2950.3855646116217, 1105.8302051818616, 3503.568888136016, 3869.578703591669, 875.3613681031904, -3869.8245727806775, -0.3, -0.224, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050968674E9, 0.0, 2023-11-21 10:04:10.968
57.0, -979.9898838984828, -967.696424448064, -2946.026974442837, 1109.6076499948085, 3505.222917225709, 3867.8352675241554, 871.4051093346011, -3874.2502181828286, -0.3, -0.224, 0.91, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050972659E9, 0.0, 2023-11-21 10:04:10.972
58.0, -1044.787591074418, -1041.0101462614712, -2957.0240327148476, 1114.525033774976, 3509.402693438851, 3874.5407908607476, 877.7977082488189, -3874.0490524827305, -0.302, -0.232, 0.904, 192.0, 246.0, 144.0, 248.0, 192.0, 28.0, 64.0, 0.0, 0.0, 0.0, 1.700579050976675E9, 0.0, 2023-11-21 10:04:10.976
59.0, -1051.5825213888313, -1061.0373092934262, -2967.5517043532973, 1106.0537226264146, 3510.833205083991, 3877.9606077624094, 885.151432174615, -3867.365880890594, -0.302, -0.232, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050981707E9, 0.0, 2023-11-21 10:04:10.981
60.0, -1035.6457275921975, -1036.6068526037757, -2966.0317857303367, 1097.716521944585, 3501.6242863684042, 3866.9635494903982, 871.8744959681626, -3878.38529090706, -0.302, -0.232, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050984673E9, 0.0, 2023-11-21 10:04:10.984
61.0, -1035.9139485256612, -1025.3192216538455, -2965.562399096775, 1092.1285858307583, 3494.672893842804, 3859.6321773090576, 865.8171732207744, -3884.9567037769207, -0.302, -0.232, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050988676E9, 0.0, 2023-11-21 10:04:10.988
62.0, -1022.949936741583, -1014.3892186152004, -2964.757736296384, 1095.5260509879652, 3500.0373125120777, 3862.2249796658734, 871.4051093346011, -3880.5757618636803, -0.302, -0.232, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70057905099269E9, 0.0, 2023-11-21 10:04:10.992
63.0, -1004.822671988329, -989.4893752919884, -2947.7480587658956, 1111.5746035068755, 3510.0285422836, 3867.2094186794066, 872.1650686460816, -3881.715700830901, -0.302, -0.232, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579050998716E9, 0.0, 2023-11-21 10:04:10.998
64.0, -1005.8285004888178, -990.6069625147537, -2941.735439507418, 1116.3578768203113, 3510.8779085729016, 3866.4718111123816, 874.8025744918078, -3875.457212383415, -0.302, -0.232, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579051001739E9, 0.0, 2023-11-21 10:04:11.001
65.0, -1017.7196285390412, -1020.0665617068485, -2958.052212959792, 1104.3773417922666, 3503.8818125583903, 3864.5942645781356, 879.183516405048, -3864.2366366668507, -0.302, -0.232, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579051005776E9, 0.0, 2023-11-21 10:04:11.005
66.0, -1021.0723902073372, -1018.0996081947814, -2951.592558812208, 1110.2334988395571, 3513.5601179075384, 3875.144287961041, 885.084376941249, -3858.939273230943, -0.302, -0.232, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579051008746E9, 0.0, 2023-11-21 10:04:11.008
67.0, -1006.2978871223793, -984.9743229120163, -2939.634375528619, 1110.0546848839147, 3507.6145538824267, 3870.1151454585965, 877.7530047599083, -3864.4825058558595, -0.302, -0.232, 0.904, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579051011731E9, 0.0, 2023-11-21 10:04:11.011
68.0, -1015.1715296711362, -999.4582533190553, -2939.9696516954486, 1110.300554072923, 3503.926516047301, 3866.1588866900074, 873.9979116914168, -3867.611750079602, -0.304, -0.23600000000000002, 0.906, 192.0, 246.0, 128.0, 248.0, 160.0, 28.0, 80.0, 0.0, 0.0, 0.0, 1.700579051016743E9, 0.0, 2023-11-21 10:04:11.016
69.0, -1039.9596142720718, -1035.4892653810102, -2961.092050205714, 1101.5610219908979, 3499.0761875004996, 3861.3756133765714, 869.3263971002576, -3877.357110662116, -0.304, -0.23600000000000002, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579051020758E9, 0.0, 2023-11-21 10:04:11.020
70.0, -1027.9567274995718, -1011.6846575361083, -2954.0736024467474, 1099.9740481345711, 3495.544611876561, 3859.9674534758874, 870.2651703673805, -3873.758479804812, -0.304, -0.23600000000000002, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579051024762E9, 0.0, 2023-11-21 10:04:11.024
71.0, -1011.5728988138318, -993.2444683604799, -2944.0376691863144, 1105.8749086707721, 3501.8031003240467, 3867.2094186794066, 875.1378506586374, -3865.8683140120884, -0.304, -0.23600000000000002, 0.906, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700579051028776E9, 0.0, 2023-11-21 10:04:11.028
