%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
39.0, -1609.3032490376531, -1448.2589302371657, -3106.1995752095672, 1153.0370894714702, 3485.5086786161282, 3381.148383754299, 179.23863878710733, -4441.045754080505, -0.08600000000000001, -0.046, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771005647E9, 0.0, 2023-11-21 09:59:31.005
40.0, -1601.346028011564, -1440.1452469998894, -3103.2491449414665, 1153.975862738593, 3482.6476553258485, 3377.3709389413525, 175.10356606287553, -4443.616204692866, -0.08600000000000001, -0.046, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771009612E9, 0.0, 2023-11-21 09:59:31.009
41.0, -1611.5384234831838, -1441.3298894560207, -3105.7078368315506, 1152.6347580712745, 3489.0626059845217, 3384.0764622779448, 178.88101087582243, -4443.5715012039545, -0.08600000000000001, -0.046, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771013614E9, 0.0, 2023-11-21 09:59:31.013
42.0, -1621.887281165991, -1447.4989709256854, -3116.593136381285, 1143.9175777337048, 3482.714710559215, 3380.2319622316318, 177.94223760869951, -4448.019498350561, -0.08600000000000001, -0.046, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70057877101765E9, 0.0, 2023-11-21 09:59:31.017
43.0, -1610.4878914937844, -1438.5582731435625, -3108.3229909328215, 1151.5618743374198, 3486.581562349983, 3383.9200000667574, 183.30665627797322, -4443.996184348605, -0.08600000000000001, -0.046, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771021686E9, 0.0, 2023-11-21 09:59:31.021
44.0, -1592.3159232516198, -1432.9703370297357, -3096.074234971313, 1159.5637988524197, 3491.253076941142, 3384.5682006559614, 184.4689469896492, -4440.866940124863, -0.08600000000000001, -0.046, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771026661E9, 0.0, 2023-11-21 09:59:31.026
45.0, -1593.500565707751, -1435.0043457751688, -3097.9741332500143, 1156.1886854396685, 3488.347350161952, 3385.372863456352, 185.56418246795923, -4437.313012756469, -0.08600000000000001, -0.046, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771030735E9, 0.0, 2023-11-21 09:59:31.030
46.0, -1589.4772517057959, -1433.2385579631996, -3098.7117408170393, 1153.8641040163166, 3488.570867606505, 3388.1221280243553, 187.59819121339217, -4431.769780131553, -0.08600000000000001, -0.046, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771034767E9, 0.0, 2023-11-21 09:59:31.034
47.0, -1588.5161266942177, -1429.9752032727247, -3097.2588774274445, 1153.3053104049338, 3486.0674722275107, 3383.9200000667574, 182.16671731075257, -4437.134198800826, -0.08600000000000001, -0.046, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771038766E9, 0.0, 2023-11-21 09:59:31.038
48.0, -1588.3596644830304, -1427.8517875494704, -3099.6058105952516, 1151.0254324704924, 3482.2676756701085, 3378.6673401197604, 177.71872016414645, -4436.5307017005325, -0.08, -0.044, 0.974, 192.0, 253.0, 128.0, 254.0, 160.0, 30.0, 112.0, 0.0, 0.0, 0.0, 1.700578771042756E9, 0.0, 2023-11-21 09:59:31.042
