%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
6.0, -1577.0720335331005, -1478.545543974107, -3025.509777725909, 1154.9369877501713, 3162.593026470307, 3444.023840907078, 257.9614827586988, -4409.0604077649605, 0.042, -0.022, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830715302E9, 0.0, 2023-11-21 10:00:30.715
7.0, -1570.344158452053, -1469.8283636365372, -3016.434969477054, 1157.9544732516376, 3163.53179973743, 3443.7779717180697, 256.0168809910871, -4413.73192235612, 0.042, -0.022, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830719302E9, 0.0, 2023-11-21 10:00:30.719
8.0, -1568.5560188956285, -1464.799221134093, -3015.719713654484, 1155.495781361554, 3160.5143142359634, 3438.435904793251, 252.32884315596144, -4420.638611392809, 0.046, -0.052000000000000005, 0.98, 192.0, 1.0, 112.0, 254.0, 96.0, 30.0, 160.0, 0.0, 0.0, 0.0, 1.700578830724278E9, 0.0, 2023-11-21 10:00:30.724
9.0, -1578.0778620335893, -1476.2433142952102, -3025.465074236998, 1153.5958830828529, 3161.967177625558, 3440.447561794229, 254.98870074614297, -4419.521024170044, 0.046, -0.052000000000000005, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830728315E9, 0.0, 2023-11-21 10:00:30.728
10.0, -1568.9136468069134, -1473.1364218159226, -3021.7770364018725, 1158.4015081407438, 3167.0857271058235, 3444.7838002185586, 261.0460234935312, -4411.139119999304, 0.046, -0.052000000000000005, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70057883073231E9, 0.0, 2023-11-21 10:00:30.732
11.0, -1573.831030587081, -1472.8011456490929, -3022.8722718801823, 1159.8320197858834, 3169.209142829078, 3443.1968263622316, 260.9342647712547, -4412.1673002442485, 0.046, -0.052000000000000005, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830736279E9, 0.0, 2023-11-21 10:00:30.736
12.0, -1576.8261643440921, -1476.9138666288695, -3031.4553417510206, 1152.8582755158277, 3163.285930548421, 3438.122980370877, 259.2578839371066, -4415.497710168089, 0.046, -0.052000000000000005, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830739335E9, 0.0, 2023-11-21 10:00:30.739
13.0, -1570.2547514742319, -1476.8244596510483, -3035.1210278416906, 1149.3266998918891, 3158.9943956130023, 3435.5301780140617, 258.34146241443904, -4418.179919502726, 0.046, -0.052000000000000005, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830743346E9, 0.0, 2023-11-21 10:00:30.743
14.0, -1565.9408647943576, -1467.704947913283, -3018.379571244666, 1160.591979097364, 3163.8000206708934, 3442.123942628377, 262.14125897184124, -4415.6318206348205, 0.046, -0.052000000000000005, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70057883074739E9, 0.0, 2023-11-21 10:00:30.747
15.0, -1574.8145073431144, -1471.5494479595957, -3019.921841612082, 1160.6143308418193, 3166.3257677943434, 3445.25318685212, 264.018805506087, -4418.001105547083, 0.046, -0.052000000000000005, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830752358E9, 0.0, 2023-11-21 10:00:30.752
16.0, -1571.864077075014, -1480.8477736530035, -3032.5505772293304, 1156.881589517783, 3163.397689270698, 3442.8839019398574, 260.30841592650603, -4417.73288461362, 0.046, -0.052000000000000005, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830756366E9, 0.0, 2023-11-21 10:00:30.756
17.0, -1567.639597372961, -1473.4716979827522, -3026.0015161039255, 1159.7649645525175, 3167.465706761564, 3445.029669407567, 261.0683752379865, -4414.782454345519, 0.046, -0.052000000000000005, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830760421E9, 0.0, 2023-11-21 10:00:30.760
18.0, -1567.9972252842458, -1464.3521862449868, -3010.8023298743165, 1164.0341477434813, 3170.527895751941, 3447.1307333863656, 262.632997349858, -4414.625992134332, 0.04, -0.07200000000000001, 0.978, 192.0, 1.0, 64.0, 253.0, 192.0, 30.0, 144.0, 0.0, 0.0, 0.0, 1.700578830764381E9, 0.0, 2023-11-21 10:00:30.764
19.0, -1571.573504397095, -1465.3580147454757, -3006.2202222609785, 1162.2236564426014, 3167.4433550171084, 3443.219178106687, 255.61454959089156, -4421.711495126664, 0.04, -0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830767475E9, 0.0, 2023-11-21 10:00:30.767
20.0, -1569.8077165851257, -1470.118936314456, -3023.922803869582, 1151.1818946816798, 3164.5376282379184, 3441.7216112281817, 252.73117455615696, -4423.343172471902, 0.04, -0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830771382E9, 0.0, 2023-11-21 10:00:30.771
21.0, -1567.4831351617736, -1481.6971399423053, -3037.5797197317747, 1150.5560458369312, 3169.656177718184, 3447.0636781529997, 257.35798565840554, -4418.068160780449, 0.04, -0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830775418E9, 0.0, 2023-11-21 10:00:30.775
22.0, -1566.700824105838, -1481.67478819785, -3026.046219592836, 1163.0283192429924, 3174.618264987262, 3451.6457857663377, 256.4639158801932, -4420.25863173707, 0.04, -0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830779418E9, 0.0, 2023-11-21 10:00:30.779
23.0, -1558.2965681906426, -1470.118936314456, -3019.430103234065, 1163.6988715766515, 3172.137221352723, 3451.5563787885167, 258.9673112591876, -4416.34707645739, 0.04, -0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830784406E9, 0.0, 2023-11-21 10:00:30.784
24.0, -1573.4286991868853, -1484.5358114881292, -3040.820722677794, 1145.102220189836, 3157.3850700122202, 3443.8226752069804, 257.246226936129, -4420.549204414989, 0.04, -0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830788418E9, 0.0, 2023-11-21 10:00:30.788
25.0, -1579.530725423184, -1486.2568958111879, -3039.5466732438417, 1145.6610138012188, 3156.178075811634, 3441.2969280835305, 256.62037809138036, -4421.823253848941, 0.04, -0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830792429E9, 0.0, 2023-11-21 10:00:30.792
26.0, -1579.0389870451675, -1482.9041341428917, -3033.914033641104, 1151.4501156151434, 3158.726174679539, 3441.0734106389777, 257.78266880305637, -4421.420922448745, 0.04, -0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830795435E9, 0.0, 2023-11-21 10:00:30.795
27.0, -1566.6561206169274, -1472.1752968043443, -3023.900452125127, 1161.3742901532996, 3166.0575468608795, 3449.924701443279, 264.890523539844, -4412.212003733159, 0.04, -0.07200000000000001, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830799439E9, 0.0, 2023-11-21 10:00:30.799
28.0, -1561.537571136662, -1476.2656660396656, -3029.9130713836043, 1155.495781361554, 3160.559017724874, 3448.829465964969, 263.21414270569596, -4411.8767275663295, 0.042, -0.08, 0.98, 192.0, 1.0, 80.0, 253.0, 128.0, 30.0, 160.0, 0.0, 0.0, 0.0, 1.700578830803476E9, 0.0, 2023-11-21 10:00:30.803
29.0, -1561.9175507924022, -1470.2083432922773, -3020.212414290001, 1160.234351186079, 3162.950654381592, 3450.9528816882234, 263.0353287500535, -4415.967096801651, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830807469E9, 0.0, 2023-11-21 10:00:30.807
30.0, -1567.8184113286034, -1467.995520591202, -3018.245460777934, 1165.8222872999058, 3167.0857271058235, 3452.428096822274, 264.51054388410375, -4417.576422402432, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70057883081251E9, 0.0, 2023-11-21 10:00:30.812
31.0, -1567.9078183064246, -1474.477526483241, -3028.16963531609, 1160.9272552641935, 3166.6386922167176, 3452.673966011282, 263.3482531724278, -4422.605564904877, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830816488E9, 0.0, 2023-11-21 10:00:30.816
32.0, -1565.0020915272346, -1475.3045410280874, -3028.9072428831155, 1158.0215284850035, 3164.3141107933657, 3452.405745077818, 263.6835293392574, -4420.079817781427, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70057883081949E9, 0.0, 2023-11-21 10:00:30.819
33.0, -1564.6221118714943, -1472.4658694822633, -3024.280431780867, 1160.1225924638024, 3165.163477082667, 3452.53985554455, 262.2530176941178, -4419.766893359053, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830823504E9, 0.0, 2023-11-21 10:00:30.823
34.0, -1563.5268763931842, -1469.1354595584226, -3020.4806352234646, 1163.654168087741, 3169.119735851257, 3452.092820655444, 263.54941887252556, -4418.738713114109, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830827498E9, 0.0, 2023-11-21 10:00:30.827
35.0, -1560.8223153140923, -1467.5261339576405, -3019.4748067229757, 1163.6094645988303, 3168.3821282842314, 3449.164742131799, 263.48236363915964, -4415.788282846008, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830831522E9, 0.0, 2023-11-21 10:00:30.831
36.0, -1565.0691467606005, -1469.604846191984, -3019.921841612082, 1164.3917756547662, 3167.823334672849, 3448.15891363131, 262.14125897184124, -4416.481186924122, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830835568E9, 0.0, 2023-11-21 10:00:30.835
37.0, -1567.8631148175139, -1463.8604478669702, -3008.7459693844285, 1167.6104268563304, 3168.873866662248, 3445.4990560411284, 260.5095816266038, -4422.918489327251, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830840539E9, 0.0, 2023-11-21 10:00:30.840
38.0, -1573.2275334867877, -1458.2054565197775, -3000.6546378916073, 1167.297502433956, 3168.4491835175972, 3441.2298728501646, 255.7263083131681, -4428.461721952167, 0.042, -0.08, 0.98, 192.0, 1.0, 80.0, 253.0, 128.0, 30.0, 160.0, 0.0, 0.0, 0.0, 1.700578830844589E9, 0.0, 2023-11-21 10:00:30.844
39.0, -1561.6940333478492, -1467.2132095352663, -3023.6098794472077, 1155.9875197395706, 3161.050756102891, 3439.5981955049274, 254.98870074614297, -4423.231413749625, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830847574E9, 0.0, 2023-11-21 10:00:30.847
40.0, -1558.5647891241063, -1476.1986108062997, -3037.758533687417, 1151.6065778263305, 3164.5152764934633, 3448.87416945388, 264.15291597281885, -4409.418035676245, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830851557E9, 0.0, 2023-11-21 10:00:30.851
41.0, -1575.954446310335, -1469.7836601476265, -3024.4815974809644, 1156.5016098620426, 3167.175134083645, 3449.164742131799, 261.89538978283286, -4420.482149181623, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830855576E9, 0.0, 2023-11-21 10:00:30.855
42.0, -1570.411213685419, -1461.1111832989675, -3016.457321221509, 1161.3295866643891, 3169.4103085291754, 3449.500018298628, 262.14125897184124, -4422.694971882698, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830859583E9, 0.0, 2023-11-21 10:00:30.859
43.0, -1564.8009258271368, -1461.3570524879758, -3007.337809483744, 1164.972921010604, 3172.405442286187, 3452.316338099997, 264.8458200509334, -4414.625992134332, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830863649E9, 0.0, 2023-11-21 10:00:30.863
44.0, -1573.2051817423323, -1465.4921252122076, -3009.572983929275, 1160.457868630632, 3166.4151747721644, 3445.4543525522176, 256.9109507692994, -4422.2032335046815, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830867605E9, 0.0, 2023-11-21 10:00:30.867
45.0, -1573.763975353715, -1463.4581164667745, -3022.939327113548, 1156.9039412622383, 3165.811677671871, 3445.4543525522176, 256.8215437914782, -4421.979716060128, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830872667E9, 0.0, 2023-11-21 10:00:30.872
46.0, -1570.701786363338, -1469.2025147917886, -3031.4776934954757, 1156.2780924174897, 3171.131392852234, 3450.483495054662, 263.54941887252556, -4415.229489234625, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830875655E9, 0.0, 2023-11-21 10:00:30.875
47.0, -1570.2100479853211, -1477.2714945401544, -3034.5398824858526, 1154.4452493721544, 3169.656177718184, 3447.1083816419105, 262.0295002495647, -4420.146873014793, 0.042, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830879651E9, 0.0, 2023-11-21 10:00:30.879
48.0, -1570.2100479853211, -1470.5883229480175, -3026.6720684375846, 1155.853409272839, 3172.5842562418293, 3445.990794419145, 261.80598280501164, -4421.107998026371, 0.044, -0.08, 0.978, 192.0, 1.0, 96.0, 253.0, 128.0, 30.0, 144.0, 0.0, 0.0, 0.0, 1.700578830883652E9, 0.0, 2023-11-21 10:00:30.883
49.0, -1577.4967166777512, -1463.7486891446936, -3012.7692833863834, 1161.1507727087467, 3173.1206981087566, 3445.8119804635026, 263.10238398341943, -4424.4384079502115, 0.044, -0.08, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830887654E9, 0.0, 2023-11-21 10:00:30.887
50.0, -1566.5667136391062, -1461.9381978438137, -3012.12108279718, 1162.693043076163, 3173.2101050865776, 3448.87416945388, 266.23162820716243, -4420.146873014793, 0.044, -0.08, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830891657E9, 0.0, 2023-11-21 10:00:30.891
51.0, -1562.4986961482402, -1472.868200882459, -3029.3542777722214, 1152.7688685380065, 3168.784459684427, 3449.9470531877346, 267.34921542992777, -4418.582250902921, 0.044, -0.08, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830895665E9, 0.0, 2023-11-21 10:00:30.895
52.0, -1569.3606816960196, -1471.124764814945, -3026.9849928599588, 1157.2168656846125, 3171.846648674804, 3451.154047388321, 267.68449159675737, -4421.845605593397, 0.044, -0.08, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830900667E9, 0.0, 2023-11-21 10:00:30.900
53.0, -1568.2877979621646, -1470.5659712035622, -3025.509777725909, 1159.5190953635092, 3174.037119631424, 3446.549588030528, 264.97993051766525, -4422.717323627153, 0.044, -0.08, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830903668E9, 0.0, 2023-11-21 10:00:30.903
54.0, -1565.2703124606983, -1467.8837618689254, -3022.1346643131574, 1155.652243572741, 3171.9584073970805, 3442.928605428768, 263.54941887252556, -4422.87378583834, 0.044, -0.08, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830907696E9, 0.0, 2023-11-21 10:00:30.907
55.0, -1559.6823763468715, -1461.9158460993585, -3017.016114832892, 1156.166333695213, 3172.696014964106, 3444.6273380073712, 264.21997120618477, -4420.571556159443, 0.044, -0.08, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830911681E9, 0.0, 2023-11-21 10:00:30.911
56.0, -1563.4151176709079, -1467.2355612797214, -3019.7430276564396, 1162.3130634204226, 3180.1838493566333, 3449.0082799206116, 265.67283459577976, -4420.415093948257, 0.044, -0.08, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830915757E9, 0.0, 2023-11-21 10:00:30.915
57.0, -1560.3976321694413, -1461.66997691035, -3012.277545008367, 1164.3247204214001, 3179.6921109786167, 3448.9412246872457, 265.27050319558424, -4419.252803236581, 0.044, -0.08, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830919651E9, 0.0, 2023-11-21 10:00:30.919
58.0, -1561.5822746255726, -1464.866276367459, -3021.97820210197, 1159.4073366412326, 3174.5512097538963, 3445.7672769745923, 263.0129770055982, -4416.883518324318, 0.042, -0.082, 0.978, 192.0, 1.0, 80.0, 253.0, 112.0, 30.0, 144.0, 0.0, 0.0, 0.0, 1.700578830923703E9, 0.0, 2023-11-21 10:00:30.923
59.0, -1559.637672857961, -1469.4260322363416, -3029.153112072124, 1157.0156999845149, 3176.6075702437843, 3447.510713042106, 263.48236363915964, -4413.709570611664, 0.042, -0.082, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830928729E9, 0.0, 2023-11-21 10:00:30.928
60.0, -1556.374318167486, -1458.0042908196797, -3013.8421671202386, 1168.7950693124617, 3191.6726460066616, 3457.8372189804577, 268.3997474193272, -4420.370390459346, 0.042, -0.082, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830931756E9, 0.0, 2023-11-21 10:00:30.931
61.0, -1576.535591666173, -1463.636930422417, -3012.948097342026, 1166.4034326557437, 3188.588105271829, 3454.0150706786003, 264.48819213964845, -4432.730905143131, 0.042, -0.082, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830935757E9, 0.0, 2023-11-21 10:00:30.935
62.0, -1575.9991497992457, -1472.2647037821655, -3024.280431780867, 1154.4452493721544, 3181.167326112667, 3443.1968263622316, 258.69909032572394, -4433.848492365896, 0.042, -0.082, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830939729E9, 0.0, 2023-11-21 10:00:30.939
63.0, -1568.2430944732541, -1469.3366252585204, -3027.186158560057, 1151.137191192769, 3183.2013348581, 3442.772143217581, 261.85068629392225, -4424.63957365031, 0.042, -0.082, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70057883094374E9, 0.0, 2023-11-21 10:00:30.943
64.0, -1562.9904345262569, -1470.9906543482132, -3024.571004458786, 1153.7746970384953, 3180.854401690293, 3443.263881595598, 261.87303803837756, -4426.248899251092, 0.042, -0.082, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830947749E9, 0.0, 2023-11-21 10:00:30.947
65.0, -1564.4432979158519, -1465.089793812012, -3006.8460711057273, 1165.9563977666376, 3186.688206993128, 3450.282329354564, 264.21997120618477, -4426.941803329206, 0.042, -0.082, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830951773E9, 0.0, 2023-11-21 10:00:30.951
66.0, -1575.0380247876674, -1468.442555480308, -3015.138568298646, 1159.9884819970707, 3183.4472040471082, 3446.862512452902, 259.03436649255354, -4437.514178456567, 0.042, -0.082, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830955777E9, 0.0, 2023-11-21 10:00:30.955
67.0, -1569.3383299515642, -1475.058671839079, -3026.6497166931294, 1154.7805255389842, 3182.10609937979, 3445.320242085486, 261.3142444269949, -4430.920413842251, 0.042, -0.082, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830959791E9, 0.0, 2023-11-21 10:00:30.959
68.0, -1569.2265712292876, -1475.4610032392745, -3024.7498184144283, 1154.5123046055205, 3182.173154613156, 3444.8061519630137, 262.3647764163943, -4433.602623176887, 0.044, -0.08, 0.98, 192.0, 1.0, 96.0, 253.0, 128.0, 30.0, 160.0, 0.0, 0.0, 0.0, 1.700578830963793E9, 0.0, 2023-11-21 10:00:30.963
69.0, -1563.9292077933799, -1474.1422503164115, -3027.7002486825286, 1153.8864557607717, 3181.748471468505, 3444.247358351631, 262.2753694385731, -4431.92624234274, 0.044, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830968819E9, 0.0, 2023-11-21 10:00:30.968
70.0, -1565.8067543276256, -1479.6184277079617, -3035.299841797333, 1149.9301969921823, 3181.3908435572203, 3443.1744746177765, 262.90121828332167, -4428.975812074639, 0.044, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830971819E9, 0.0, 2023-11-21 10:00:30.971
71.0, -1571.6629113749161, -1469.67190142535, -3022.894623624638, 1152.6794615601852, 3184.721253481061, 3443.576806017972, 264.6446543508356, -4430.808655119974, 0.044, -0.08, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578830974829E9, 0.0, 2023-11-21 10:00:30.974
