%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
7.0, -1568.444260173352, -1475.48335498373, -3207.274163636466, 1078.2928560129233, 3403.8577561208913, 3433.96555590219, 320.8145881670223, -4335.232595829081, 0.14200000000000002, 0.122, 0.9580000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7005788708574E9, 0.0, 2023-11-21 10:01:10.857
8.0, -1569.7183096073045, -1475.6621689393723, -3203.384960101242, 1082.0703008258702, 3405.4223782327626, 3436.3124890699974, 320.5910707224692, -4337.043087129961, 0.162, 0.14200000000000002, 0.9500000000000001, 192.0, 5.0, 16.0, 4.0, 112.0, 29.0, 176.0, 0.0, 0.0, 0.0, 1.700578870861416E9, 0.0, 2023-11-21 10:01:10.861
9.0, -1563.2586554597206, -1475.1704305613555, -3201.082730422346, 1082.4502804816104, 3405.0871020659333, 3436.5583582590057, 319.22761431069546, -4336.618403985311, 0.162, 0.14200000000000002, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870865357E9, 0.0, 2023-11-21 10:01:10.865
10.0, -1548.6182628414945, -1469.8730671254477, -3199.9651431995803, 1082.8302601373507, 3407.3669800003745, 3432.9820791461566, 319.80875966653343, -4331.924537649696, 0.162, 0.14200000000000002, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870869416E9, 0.0, 2023-11-21 10:01:10.869
11.0, -1570.567675896606, -1474.4551747387857, -3201.01567518898, 1083.076129326359, 3406.830538133447, 3431.864491923391, 323.04976261255297, -4329.979935882084, 0.162, 0.14200000000000002, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870874437E9, 0.0, 2023-11-21 10:01:10.874
12.0, -1572.8475538310474, -1472.9129043713695, -3200.4792333220526, 1082.919667115172, 3408.216346289676, 3432.959727401701, 323.02741086809766, -4333.690325461665, 0.162, 0.14200000000000002, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870877427E9, 0.0, 2023-11-21 10:01:10.877
13.0, -1564.6221118714943, -1471.3929857484086, -3200.367474599776, 1082.2491147815126, 3410.6079829463943, 3434.993736147134, 325.08377135798594, -4328.549424236944, 0.162, 0.14200000000000002, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870880444E9, 0.0, 2023-11-21 10:01:10.880
14.0, -1560.9787775252794, -1464.732165900727, -3191.337369839832, 1086.205373550102, 3416.3747330158635, 3435.3290123139636, 328.14596034836296, -4325.598993968844, 0.162, 0.14200000000000002, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870885448E9, 0.0, 2023-11-21 10:01:10.885
15.0, -1568.2430944732541, -1462.9216745998472, -3182.150802868701, 1090.273391040968, 3418.8557766504023, 3431.7750849455697, 326.76015219213394, -4330.248156815548, 0.162, 0.14200000000000002, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870889455E9, 0.0, 2023-11-21 10:01:10.889
16.0, -1561.761088581215, -1475.5727619615511, -3199.361646099287, 1089.8487078963171, 3424.130788341855, 3438.190035604243, 331.7222394612121, -4325.1743108241935, 0.162, 0.14200000000000002, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870893463E9, 0.0, 2023-11-21 10:01:10.893
